country,date,movility_reduction,deaths,pop
Estonia,2020-03-02,1.0,0,1315819
Estonia,2020-03-03,0.0,0,1315819
Estonia,2020-03-04,1.0,0,1315819
Estonia,2020-03-05,0.0,0,1315819
Estonia,2020-03-06,-1.0,0,1315819
Estonia,2020-03-07,-1.0,0,1315819
Estonia,2020-03-08,-4.0,0,1315819
Estonia,2020-03-09,1.0,0,1315819
Estonia,2020-03-10,1.0,0,1315819
Estonia,2020-03-11,1.0,0,1315819
Estonia,2020-03-12,2.0,0,1315819
Estonia,2020-03-13,7.0,0,1315819
Estonia,2020-03-14,7.0,0,1315819
Estonia,2020-03-15,5.0,0,1315819
Estonia,2020-03-16,16.0,0,1315819
Estonia,2020-03-17,17.0,0,1315819
Estonia,2020-03-18,20.0,0,1315819
Estonia,2020-03-19,18.0,0,1315819
Estonia,2020-03-20,20.0,0,1315819
Estonia,2020-03-21,10.0,0,1315819
Estonia,2020-03-22,7.0,0,1315819
Estonia,2020-03-23,18.0,0,1315819
Estonia,2020-03-24,19.0,0,1315819
Estonia,2020-03-25,19.0,1,1315819
Estonia,2020-03-26,19.0,1,1315819
Estonia,2020-03-27,21.0,1,1315819
Estonia,2020-03-28,10.0,1,1315819
Estonia,2020-03-29,10.0,3,1315819
Estonia,2020-03-30,21.0,3,1315819
Estonia,2020-03-31,20.0,4,1315819
Estonia,2020-04-01,20.0,5,1315819
Estonia,2020-04-02,22.0,11,1315819
Estonia,2020-04-03,24.0,12,1315819
Estonia,2020-04-04,12.0,13,1315819
Estonia,2020-04-05,8.0,15,1315819
Estonia,2020-04-06,18.0,19,1315819
Estonia,2020-04-07,17.0,21,1315819
Estonia,2020-04-08,17.0,24,1315819
Estonia,2020-04-09,17.0,24,1315819
Estonia,2020-04-10,27.0,24,1315819
Estonia,2020-04-11,10.0,24,1315819
Estonia,2020-04-12,10.0,25,1315819
Estonia,2020-04-13,19.0,28,1315819
Estonia,2020-04-14,20.0,31,1315819
Estonia,2020-04-15,19.0,35,1315819
Estonia,2020-04-16,21.0,36,1315819
Estonia,2020-04-17,20.0,38,1315819
Estonia,2020-04-18,9.0,38,1315819
Estonia,2020-04-19,7.0,40,1315819
Estonia,2020-04-20,16.0,40,1315819
Estonia,2020-04-21,15.0,43,1315819
Estonia,2020-04-22,14.0,44,1315819
Estonia,2020-04-23,15.0,45,1315819
Estonia,2020-04-24,17.0,46,1315819
Estonia,2020-04-25,7.0,46,1315819
Estonia,2020-04-26,4.0,49,1315819
Estonia,2020-04-27,15.0,50,1315819
Estonia,2020-04-28,17.0,50,1315819
Estonia,2020-04-29,16.0,50,1315819
Estonia,2020-04-30,13.0,52,1315819
Estonia,2020-05-01,22.0,52,1315819
Estonia,2020-05-02,7.0,53,1315819
Egypt,2020-02-15,0.0,0,87668100
Egypt,2020-02-16,-1.0,0,87668100
Egypt,2020-02-17,-1.0,0,87668100
Egypt,2020-02-18,-1.0,0,87668100
Egypt,2020-02-19,0.0,0,87668100
Egypt,2020-02-20,0.0,0,87668100
Egypt,2020-02-21,2.0,0,87668100
Egypt,2020-02-22,0.0,0,87668100
Egypt,2020-02-23,-1.0,0,87668100
Egypt,2020-02-24,1.0,0,87668100
Egypt,2020-02-25,6.0,0,87668100
Egypt,2020-02-26,-1.0,0,87668100
Egypt,2020-02-27,-1.0,0,87668100
Egypt,2020-02-28,1.0,0,87668100
Egypt,2020-02-29,-1.0,0,87668100
Egypt,2020-03-01,-2.0,0,87668100
Egypt,2020-03-02,-1.0,0,87668100
Egypt,2020-03-03,-2.0,0,87668100
Egypt,2020-03-04,-2.0,0,87668100
Egypt,2020-03-05,-2.0,0,87668100
Egypt,2020-03-06,1.0,0,87668100
Egypt,2020-03-07,-1.0,0,87668100
Egypt,2020-03-08,-1.0,1,87668100
Egypt,2020-03-09,-1.0,1,87668100
Egypt,2020-03-10,-1.0,1,87668100
Egypt,2020-03-11,-3.0,1,87668100
Egypt,2020-03-12,20.0,1,87668100
Egypt,2020-03-13,10.0,2,87668100
Egypt,2020-03-14,5.0,2,87668100
Egypt,2020-03-15,2.0,2,87668100
Egypt,2020-03-16,3.0,2,87668100
Egypt,2020-03-17,5.0,4,87668100
Egypt,2020-03-18,7.0,6,87668100
Egypt,2020-03-19,9.0,6,87668100
Egypt,2020-03-20,9.0,8,87668100
Egypt,2020-03-21,9.0,10,87668100
Egypt,2020-03-22,12.0,14,87668100
Egypt,2020-03-23,14.0,19,87668100
Egypt,2020-03-24,14.0,20,87668100
Egypt,2020-03-25,17.0,21,87668100
Egypt,2020-03-26,18.0,24,87668100
Egypt,2020-03-27,18.0,30,87668100
Egypt,2020-03-28,20.0,36,87668100
Egypt,2020-03-29,15.0,40,87668100
Egypt,2020-03-30,16.0,41,87668100
Egypt,2020-03-31,16.0,46,87668100
Egypt,2020-04-01,15.0,52,87668100
Egypt,2020-04-02,16.0,58,87668100
Egypt,2020-04-03,16.0,66,87668100
Egypt,2020-04-04,17.0,71,87668100
Egypt,2020-04-05,15.0,78,87668100
Egypt,2020-04-06,16.0,85,87668100
Egypt,2020-04-07,16.0,94,87668100
Egypt,2020-04-08,15.0,103,87668100
Egypt,2020-04-09,16.0,118,87668100
Egypt,2020-04-10,15.0,135,87668100
Egypt,2020-04-11,16.0,146,87668100
Egypt,2020-04-12,13.0,159,87668100
Egypt,2020-04-13,14.0,164,87668100
Egypt,2020-04-14,14.0,178,87668100
Egypt,2020-04-15,14.0,183,87668100
Egypt,2020-04-16,14.0,196,87668100
Egypt,2020-04-17,14.0,205,87668100
Egypt,2020-04-18,15.0,224,87668100
Egypt,2020-04-19,14.0,239,87668100
Egypt,2020-04-20,23.0,250,87668100
Egypt,2020-04-21,11.0,264,87668100
Egypt,2020-04-22,11.0,276,87668100
Egypt,2020-04-23,12.0,287,87668100
Egypt,2020-04-24,14.0,294,87668100
Egypt,2020-04-25,15.0,307,87668100
Egypt,2020-04-26,15.0,317,87668100
Egypt,2020-04-27,15.0,337,87668100
Egypt,2020-04-28,13.0,359,87668100
Egypt,2020-04-29,15.0,380,87668100
Egypt,2020-04-30,15.0,392,87668100
Egypt,2020-05-01,11.0,406,87668100
Egypt,2020-05-02,13.0,415,87668100
Spain,2020-02-15,-2.0,0,46507760
Spain,2020-02-16,-2.0,0,46507760
Spain,2020-02-17,-1.0,0,46507760
Spain,2020-02-18,0.0,0,46507760
Spain,2020-02-19,-1.0,0,46507760
Spain,2020-02-20,-1.0,0,46507760
Spain,2020-02-21,-2.0,0,46507760
Spain,2020-02-22,-2.0,0,46507760
Spain,2020-02-23,-3.0,0,46507760
Spain,2020-02-24,0.0,0,46507760
Spain,2020-02-25,1.0,0,46507760
Spain,2020-02-26,0.0,0,46507760
Spain,2020-02-27,-2.0,0,46507760
Spain,2020-02-28,0.0,0,46507760
Spain,2020-02-29,-1.0,0,46507760
Spain,2020-03-01,-2.0,0,46507760
Spain,2020-03-02,1.0,0,46507760
Spain,2020-03-03,0.0,1,46507760
Spain,2020-03-04,0.0,2,46507760
Spain,2020-03-05,0.0,3,46507760
Spain,2020-03-06,0.0,5,46507760
Spain,2020-03-07,-1.0,10,46507760
Spain,2020-03-08,-2.0,17,46507760
Spain,2020-03-09,-1.0,28,46507760
Spain,2020-03-10,0.0,35,46507760
Spain,2020-03-11,1.0,54,46507760
Spain,2020-03-12,3.0,55,46507760
Spain,2020-03-13,8.0,133,46507760
Spain,2020-03-14,14.0,195,46507760
Spain,2020-03-15,17.0,289,46507760
Spain,2020-03-16,23.0,342,46507760
Spain,2020-03-17,25.0,533,46507760
Spain,2020-03-18,26.0,623,46507760
Spain,2020-03-19,31.0,830,46507760
Spain,2020-03-20,32.0,1043,46507760
Spain,2020-03-21,26.0,1375,46507760
Spain,2020-03-22,22.0,1772,46507760
Spain,2020-03-23,28.0,2311,46507760
Spain,2020-03-24,29.0,2808,46507760
Spain,2020-03-25,30.0,3647,46507760
Spain,2020-03-26,30.0,4365,46507760
Spain,2020-03-27,33.0,5138,46507760
Spain,2020-03-28,26.0,5982,46507760
Spain,2020-03-29,22.0,6803,46507760
Spain,2020-03-30,31.0,7716,46507760
Spain,2020-03-31,32.0,8464,46507760
Spain,2020-04-01,33.0,9387,46507760
Spain,2020-04-02,33.0,10348,46507760
Spain,2020-04-03,36.0,11198,46507760
Spain,2020-04-04,26.0,11947,46507760
Spain,2020-04-05,23.0,12641,46507760
Spain,2020-04-06,31.0,13341,46507760
Spain,2020-04-07,31.0,14045,46507760
Spain,2020-04-08,30.0,14792,46507760
Spain,2020-04-09,36.0,15447,46507760
Spain,2020-04-10,42.0,16081,46507760
Spain,2020-04-11,26.0,16606,46507760
Spain,2020-04-12,23.0,17209,46507760
Spain,2020-04-13,32.0,17756,46507760
Spain,2020-04-14,29.0,18056,46507760
Spain,2020-04-15,30.0,18708,46507760
Spain,2020-04-16,30.0,19315,46507760
Spain,2020-04-17,33.0,20002,46507760
Spain,2020-04-18,25.0,20043,46507760
Spain,2020-04-19,22.0,20453,46507760
Spain,2020-04-20,28.0,20852,46507760
Spain,2020-04-21,29.0,21282,46507760
Spain,2020-04-22,29.0,21717,46507760
Spain,2020-04-23,30.0,22157,46507760
Spain,2020-04-24,32.0,22524,46507760
Spain,2020-04-25,25.0,22902,46507760
Spain,2020-04-26,21.0,23190,46507760
Spain,2020-04-27,27.0,23521,46507760
Spain,2020-04-28,26.0,23822,46507760
Spain,2020-04-29,28.0,24275,46507760
Spain,2020-04-30,27.0,24543,46507760
Spain,2020-05-01,40.0,24543,46507760
Spain,2020-05-02,21.0,25100,46507760
Finland,2020-02-15,0.0,0,5470437
Finland,2020-02-16,1.0,0,5470437
Finland,2020-02-17,2.0,0,5470437
Finland,2020-02-18,2.0,0,5470437
Finland,2020-02-19,1.0,0,5470437
Finland,2020-02-20,2.0,0,5470437
Finland,2020-02-21,3.0,0,5470437
Finland,2020-02-22,0.0,0,5470437
Finland,2020-02-23,-1.0,0,5470437
Finland,2020-02-24,1.0,0,5470437
Finland,2020-02-25,2.0,0,5470437
Finland,2020-02-26,1.0,0,5470437
Finland,2020-02-27,2.0,0,5470437
Finland,2020-02-28,2.0,0,5470437
Finland,2020-02-29,-1.0,0,5470437
Finland,2020-03-01,0.0,0,5470437
Finland,2020-03-02,1.0,0,5470437
Finland,2020-03-03,2.0,0,5470437
Finland,2020-03-04,2.0,0,5470437
Finland,2020-03-05,2.0,0,5470437
Finland,2020-03-06,1.0,0,5470437
Finland,2020-03-07,-1.0,0,5470437
Finland,2020-03-08,-1.0,0,5470437
Finland,2020-03-09,1.0,0,5470437
Finland,2020-03-10,2.0,0,5470437
Finland,2020-03-11,2.0,0,5470437
Finland,2020-03-12,2.0,0,5470437
Finland,2020-03-13,5.0,0,5470437
Finland,2020-03-14,5.0,0,5470437
Finland,2020-03-15,4.0,0,5470437
Finland,2020-03-16,9.0,0,5470437
Finland,2020-03-17,13.0,0,5470437
Finland,2020-03-18,15.0,0,5470437
Finland,2020-03-19,15.0,0,5470437
Finland,2020-03-20,16.0,0,5470437
Finland,2020-03-21,8.0,1,5470437
Finland,2020-03-22,7.0,1,5470437
Finland,2020-03-23,15.0,1,5470437
Finland,2020-03-24,16.0,1,5470437
Finland,2020-03-25,16.0,3,5470437
Finland,2020-03-26,16.0,5,5470437
Finland,2020-03-27,18.0,7,5470437
Finland,2020-03-28,9.0,9,5470437
Finland,2020-03-29,9.0,11,5470437
Finland,2020-03-30,16.0,13,5470437
Finland,2020-03-31,18.0,17,5470437
Finland,2020-04-01,17.0,17,5470437
Finland,2020-04-02,18.0,19,5470437
Finland,2020-04-03,19.0,20,5470437
Finland,2020-04-04,9.0,25,5470437
Finland,2020-04-05,8.0,28,5470437
Finland,2020-04-06,16.0,27,5470437
Finland,2020-04-07,16.0,34,5470437
Finland,2020-04-08,15.0,40,5470437
Finland,2020-04-09,14.0,42,5470437
Finland,2020-04-10,26.0,48,5470437
Finland,2020-04-11,8.0,49,5470437
Finland,2020-04-12,11.0,56,5470437
Finland,2020-04-13,23.0,59,5470437
Finland,2020-04-14,17.0,64,5470437
Finland,2020-04-15,17.0,72,5470437
Finland,2020-04-16,17.0,75,5470437
Finland,2020-04-17,17.0,82,5470437
Finland,2020-04-18,8.0,90,5470437
Finland,2020-04-19,7.0,94,5470437
Finland,2020-04-20,14.0,98,5470437
Finland,2020-04-21,13.0,141,5470437
Finland,2020-04-22,14.0,149,5470437
Finland,2020-04-23,14.0,172,5470437
Finland,2020-04-24,15.0,177,5470437
Finland,2020-04-25,6.0,186,5470437
Finland,2020-04-26,6.0,190,5470437
Finland,2020-04-27,14.0,193,5470437
Finland,2020-04-28,13.0,199,5470437
Finland,2020-04-29,14.0,206,5470437
Finland,2020-04-30,10.0,211,5470437
Finland,2020-05-01,23.0,218,5470437
Finland,2020-05-02,7.0,220,5470437
Fiji,2020-02-15,1.0,0,859178
Fiji,2020-02-16,2.0,0,859178
Fiji,2020-02-17,0.0,0,859178
Fiji,2020-02-18,1.0,0,859178
Fiji,2020-02-19,0.0,0,859178
Fiji,2020-02-20,0.0,0,859178
Fiji,2020-02-21,0.0,0,859178
Fiji,2020-02-22,2.0,0,859178
Fiji,2020-02-23,1.0,0,859178
Fiji,2020-02-24,0.0,0,859178
Fiji,2020-02-25,-1.0,0,859178
Fiji,2020-02-26,-1.0,0,859178
Fiji,2020-02-27,1.0,0,859178
Fiji,2020-02-28,0.0,0,859178
Fiji,2020-02-29,0.0,0,859178
Fiji,2020-03-01,0.0,0,859178
Fiji,2020-03-02,1.0,0,859178
Fiji,2020-03-03,0.0,0,859178
Fiji,2020-03-04,1.0,0,859178
Fiji,2020-03-05,1.0,0,859178
Fiji,2020-03-06,1.0,0,859178
Fiji,2020-03-07,0.0,0,859178
Fiji,2020-03-08,2.0,0,859178
Fiji,2020-03-09,1.0,0,859178
Fiji,2020-03-10,2.0,0,859178
Fiji,2020-03-11,1.0,0,859178
Fiji,2020-03-12,3.0,0,859178
Fiji,2020-03-13,2.0,0,859178
Fiji,2020-03-14,2.0,0,859178
Fiji,2020-03-15,3.0,0,859178
Fiji,2020-03-16,2.0,0,859178
Fiji,2020-03-17,2.0,0,859178
Fiji,2020-03-18,3.0,0,859178
Fiji,2020-03-19,3.0,0,859178
Fiji,2020-03-20,11.0,0,859178
Fiji,2020-03-21,12.0,0,859178
Fiji,2020-03-22,11.0,0,859178
Fiji,2020-03-23,9.0,0,859178
Fiji,2020-03-24,10.0,0,859178
Fiji,2020-03-25,12.0,0,859178
Fiji,2020-03-26,16.0,0,859178
Fiji,2020-03-27,17.0,0,859178
Fiji,2020-03-28,15.0,0,859178
Fiji,2020-03-29,12.0,0,859178
Fiji,2020-03-30,15.0,0,859178
Fiji,2020-03-31,15.0,0,859178
Fiji,2020-04-01,16.0,0,859178
Fiji,2020-04-02,16.0,0,859178
Fiji,2020-04-03,29.0,0,859178
Fiji,2020-04-04,22.0,0,859178
Fiji,2020-04-05,18.0,0,859178
Fiji,2020-04-06,24.0,0,859178
Fiji,2020-04-07,21.0,0,859178
Fiji,2020-04-08,23.0,0,859178
Fiji,2020-04-09,18.0,0,859178
Fiji,2020-04-10,35.0,0,859178
Fiji,2020-04-11,19.0,0,859178
Fiji,2020-04-12,16.0,0,859178
Fiji,2020-04-13,32.0,0,859178
Fiji,2020-04-14,20.0,0,859178
Fiji,2020-04-15,23.0,0,859178
Fiji,2020-04-16,23.0,0,859178
Fiji,2020-04-17,21.0,0,859178
Fiji,2020-04-18,15.0,0,859178
Fiji,2020-04-19,13.0,0,859178
Fiji,2020-04-20,14.0,0,859178
Fiji,2020-04-21,15.0,0,859178
Fiji,2020-04-22,16.0,0,859178
Fiji,2020-04-23,18.0,0,859178
Fiji,2020-04-24,18.0,0,859178
Fiji,2020-04-25,14.0,0,859178
Fiji,2020-04-26,13.0,0,859178
Fiji,2020-04-27,15.0,0,859178
Fiji,2020-04-28,15.0,0,859178
Fiji,2020-04-29,9.0,0,859178
Fiji,2020-04-30,15.0,0,859178
Fiji,2020-05-01,15.0,0,859178
Fiji,2020-05-02,11.0,0,859178
France,2020-02-15,-1.0,1,66078000
France,2020-02-16,-1.0,1,66078000
France,2020-02-17,4.0,1,66078000
France,2020-02-18,3.0,1,66078000
France,2020-02-19,2.0,1,66078000
France,2020-02-20,3.0,1,66078000
France,2020-02-21,3.0,1,66078000
France,2020-02-22,-1.0,1,66078000
France,2020-02-23,-1.0,1,66078000
France,2020-02-24,3.0,1,66078000
France,2020-02-25,4.0,1,66078000
France,2020-02-26,3.0,2,66078000
France,2020-02-27,4.0,2,66078000
France,2020-02-28,4.0,2,66078000
France,2020-02-29,1.0,2,66078000
France,2020-03-01,0.0,2,66078000
France,2020-03-02,3.0,3,66078000
France,2020-03-03,2.0,4,66078000
France,2020-03-04,2.0,4,66078000
France,2020-03-05,3.0,6,66078000
France,2020-03-06,3.0,9,66078000
France,2020-03-07,1.0,11,66078000
France,2020-03-08,1.0,19,66078000
France,2020-03-09,2.0,19,66078000
France,2020-03-10,2.0,33,66078000
France,2020-03-11,1.0,48,66078000
France,2020-03-12,1.0,48,66078000
France,2020-03-13,3.0,79,66078000
France,2020-03-14,5.0,91,66078000
France,2020-03-15,3.0,91,66078000
France,2020-03-16,13.0,149,66078000
France,2020-03-17,24.0,149,66078000
France,2020-03-18,29.0,149,66078000
France,2020-03-19,32.0,244,66078000
France,2020-03-20,36.0,451,66078000
France,2020-03-21,24.0,563,66078000
France,2020-03-22,18.0,676,66078000
France,2020-03-23,32.0,862,66078000
France,2020-03-24,34.0,1102,66078000
France,2020-03-25,32.0,1333,66078000
France,2020-03-26,34.0,1698,66078000
France,2020-03-27,37.0,1997,66078000
France,2020-03-28,25.0,2317,66078000
France,2020-03-29,18.0,2611,66078000
France,2020-03-30,33.0,3030,66078000
France,2020-03-31,33.0,3532,66078000
France,2020-04-01,31.0,4414,66078000
France,2020-04-02,33.0,5398,66078000
France,2020-04-03,37.0,6520,66078000
France,2020-04-04,24.0,7574,66078000
France,2020-04-05,17.0,8093,66078000
France,2020-04-06,31.0,8926,66078000
France,2020-04-07,32.0,10343,66078000
France,2020-04-08,30.0,10887,66078000
France,2020-04-09,32.0,12228,66078000
France,2020-04-10,36.0,13215,66078000
France,2020-04-11,23.0,13851,66078000
France,2020-04-12,17.0,14412,66078000
France,2020-04-13,38.0,14986,66078000
France,2020-04-14,31.0,15731,66078000
France,2020-04-15,29.0,17169,66078000
France,2020-04-16,31.0,17922,66078000
France,2020-04-17,35.0,18683,66078000
France,2020-04-18,23.0,19325,66078000
France,2020-04-19,17.0,19720,66078000
France,2020-04-20,30.0,20267,66078000
France,2020-04-21,31.0,20798,66078000
France,2020-04-22,28.0,21342,66078000
France,2020-04-23,30.0,21858,66078000
France,2020-04-24,33.0,22248,66078000
France,2020-04-25,22.0,22617,66078000
France,2020-04-26,16.0,22859,66078000
France,2020-04-27,28.0,23296,66078000
France,2020-04-28,28.0,23663,66078000
France,2020-04-29,27.0,24090,66078000
France,2020-04-30,28.0,24379,66078000
France,2020-05-01,42.0,24597,66078000
France,2020-05-02,21.0,24763,66078000
Gabon,2020-02-15,1.0,0,1711000
Gabon,2020-02-16,1.0,0,1711000
Gabon,2020-02-17,1.0,0,1711000
Gabon,2020-02-18,1.0,0,1711000
Gabon,2020-02-19,2.0,0,1711000
Gabon,2020-02-20,1.0,0,1711000
Gabon,2020-02-21,4.0,0,1711000
Gabon,2020-02-22,3.0,0,1711000
Gabon,2020-02-23,2.0,0,1711000
Gabon,2020-02-24,2.0,0,1711000
Gabon,2020-02-25,1.0,0,1711000
Gabon,2020-02-26,4.0,0,1711000
Gabon,2020-02-27,0.0,0,1711000
Gabon,2020-02-28,0.0,0,1711000
Gabon,2020-02-29,0.0,0,1711000
Gabon,2020-03-01,-1.0,0,1711000
Gabon,2020-03-02,0.0,0,1711000
Gabon,2020-03-03,1.0,0,1711000
Gabon,2020-03-04,1.0,0,1711000
Gabon,2020-03-05,-1.0,0,1711000
Gabon,2020-03-06,-1.0,0,1711000
Gabon,2020-03-07,5.0,0,1711000
Gabon,2020-03-08,-1.0,0,1711000
Gabon,2020-03-09,-2.0,0,1711000
Gabon,2020-03-10,-3.0,0,1711000
Gabon,2020-03-11,-1.0,0,1711000
Gabon,2020-03-12,-4.0,0,1711000
Gabon,2020-03-13,0.0,0,1711000
Gabon,2020-03-14,1.0,0,1711000
Gabon,2020-03-15,4.0,0,1711000
Gabon,2020-03-16,6.0,0,1711000
Gabon,2020-03-17,6.0,0,1711000
Gabon,2020-03-18,8.0,0,1711000
Gabon,2020-03-19,9.0,0,1711000
Gabon,2020-03-20,11.0,1,1711000
Gabon,2020-03-21,13.0,1,1711000
Gabon,2020-03-22,15.0,1,1711000
Gabon,2020-03-23,17.0,1,1711000
Gabon,2020-03-24,17.0,1,1711000
Gabon,2020-03-25,15.0,1,1711000
Gabon,2020-03-26,16.0,1,1711000
Gabon,2020-03-27,18.0,1,1711000
Gabon,2020-03-28,15.0,1,1711000
Gabon,2020-03-29,15.0,1,1711000
Gabon,2020-03-30,16.0,1,1711000
Gabon,2020-03-31,17.0,1,1711000
Gabon,2020-04-01,18.0,1,1711000
Gabon,2020-04-02,17.0,1,1711000
Gabon,2020-04-03,19.0,1,1711000
Gabon,2020-04-04,15.0,1,1711000
Gabon,2020-04-05,13.0,1,1711000
Gabon,2020-04-06,18.0,1,1711000
Gabon,2020-04-07,18.0,1,1711000
Gabon,2020-04-08,18.0,1,1711000
Gabon,2020-04-09,20.0,1,1711000
Gabon,2020-04-10,19.0,1,1711000
Gabon,2020-04-11,18.0,1,1711000
Gabon,2020-04-12,11.0,1,1711000
Gabon,2020-04-13,36.0,1,1711000
Gabon,2020-04-14,31.0,1,1711000
Gabon,2020-04-15,32.0,1,1711000
Gabon,2020-04-16,28.0,1,1711000
Gabon,2020-04-17,34.0,1,1711000
Gabon,2020-04-18,25.0,1,1711000
Gabon,2020-04-19,22.0,1,1711000
Gabon,2020-04-20,28.0,1,1711000
Gabon,2020-04-21,27.0,1,1711000
Gabon,2020-04-22,27.0,1,1711000
Gabon,2020-04-23,27.0,2,1711000
Gabon,2020-04-24,28.0,3,1711000
Gabon,2020-04-25,25.0,3,1711000
Gabon,2020-04-26,20.0,3,1711000
Gabon,2020-04-27,26.0,3,1711000
Gabon,2020-04-28,22.0,3,1711000
Gabon,2020-04-29,22.0,3,1711000
Gabon,2020-04-30,20.0,3,1711000
Gabon,2020-05-01,27.0,3,1711000
Gabon,2020-05-02,18.0,5,1711000
United Kingdom,2020-02-15,2.0,0,64105654
United Kingdom,2020-02-16,1.0,0,64105654
United Kingdom,2020-02-17,2.0,0,64105654
United Kingdom,2020-02-18,2.0,0,64105654
United Kingdom,2020-02-19,3.0,0,64105654
United Kingdom,2020-02-20,3.0,0,64105654
United Kingdom,2020-02-21,3.0,0,64105654
United Kingdom,2020-02-22,1.0,0,64105654
United Kingdom,2020-02-23,0.0,0,64105654
United Kingdom,2020-02-24,1.0,0,64105654
United Kingdom,2020-02-25,0.0,0,64105654
United Kingdom,2020-02-26,0.0,0,64105654
United Kingdom,2020-02-27,0.0,0,64105654
United Kingdom,2020-02-28,1.0,0,64105654
United Kingdom,2020-02-29,0.0,0,64105654
United Kingdom,2020-03-01,-1.0,0,64105654
United Kingdom,2020-03-02,0.0,0,64105654
United Kingdom,2020-03-03,0.0,0,64105654
United Kingdom,2020-03-04,1.0,0,64105654
United Kingdom,2020-03-05,1.0,0,64105654
United Kingdom,2020-03-06,0.0,1,64105654
United Kingdom,2020-03-07,0.0,2,64105654
United Kingdom,2020-03-08,-1.0,2,64105654
United Kingdom,2020-03-09,1.0,3,64105654
United Kingdom,2020-03-10,1.0,7,64105654
United Kingdom,2020-03-11,1.0,7,64105654
United Kingdom,2020-03-12,2.0,9,64105654
United Kingdom,2020-03-13,2.0,10,64105654
United Kingdom,2020-03-14,2.0,28,64105654
United Kingdom,2020-03-15,2.0,43,64105654
United Kingdom,2020-03-16,4.0,66,64105654
United Kingdom,2020-03-17,7.0,82,64105654
United Kingdom,2020-03-18,10.0,116,64105654
United Kingdom,2020-03-19,11.0,159,64105654
United Kingdom,2020-03-20,13.0,195,64105654
United Kingdom,2020-03-21,11.0,251,64105654
United Kingdom,2020-03-22,9.0,286,64105654
United Kingdom,2020-03-23,17.0,360,64105654
United Kingdom,2020-03-24,24.0,509,64105654
United Kingdom,2020-03-25,26.0,695,64105654
United Kingdom,2020-03-26,27.0,879,64105654
United Kingdom,2020-03-27,28.0,1163,64105654
United Kingdom,2020-03-28,20.0,1457,64105654
United Kingdom,2020-03-29,15.0,1672,64105654
United Kingdom,2020-03-30,27.0,2046,64105654
United Kingdom,2020-03-31,27.0,2429,64105654
United Kingdom,2020-04-01,28.0,3100,64105654
United Kingdom,2020-04-02,29.0,3752,64105654
United Kingdom,2020-04-03,29.0,4467,64105654
United Kingdom,2020-04-04,19.0,5228,64105654
United Kingdom,2020-04-05,15.0,5874,64105654
United Kingdom,2020-04-06,27.0,6445,64105654
United Kingdom,2020-04-07,27.0,7483,64105654
United Kingdom,2020-04-08,27.0,8519,64105654
United Kingdom,2020-04-09,27.0,9623,64105654
United Kingdom,2020-04-10,32.0,10776,64105654
United Kingdom,2020-04-11,19.0,11616,64105654
United Kingdom,2020-04-12,16.0,12302,64105654
United Kingdom,2020-04-13,31.0,13047,64105654
United Kingdom,2020-04-14,27.0,14095,64105654
United Kingdom,2020-04-15,27.0,14941,64105654
United Kingdom,2020-04-16,28.0,15974,64105654
United Kingdom,2020-04-17,29.0,16910,64105654
United Kingdom,2020-04-18,19.0,18028,64105654
United Kingdom,2020-04-19,14.0,18527,64105654
United Kingdom,2020-04-20,25.0,19092,64105654
United Kingdom,2020-04-21,26.0,20264,64105654
United Kingdom,2020-04-22,27.0,21111,64105654
United Kingdom,2020-04-23,27.0,21840,64105654
United Kingdom,2020-04-24,27.0,22853,64105654
United Kingdom,2020-04-25,18.0,23697,64105654
United Kingdom,2020-04-26,14.0,24117,64105654
United Kingdom,2020-04-27,25.0,24458,64105654
United Kingdom,2020-04-28,25.0,25369,64105654
United Kingdom,2020-04-29,27.0,26166,64105654
United Kingdom,2020-04-30,27.0,26842,64105654
United Kingdom,2020-05-01,27.0,27583,64105654
United Kingdom,2020-05-02,17.0,28205,64105654
Georgia,2020-02-15,0.0,0,4490500
Georgia,2020-02-16,-1.0,0,4490500
Georgia,2020-02-17,0.0,0,4490500
Georgia,2020-02-18,-1.0,0,4490500
Georgia,2020-02-19,-1.0,0,4490500
Georgia,2020-02-20,-1.0,0,4490500
Georgia,2020-02-21,-2.0,0,4490500
Georgia,2020-02-22,-1.0,0,4490500
Georgia,2020-02-23,-1.0,0,4490500
Georgia,2020-02-24,-1.0,0,4490500
Georgia,2020-02-25,0.0,0,4490500
Georgia,2020-02-26,-2.0,0,4490500
Georgia,2020-02-27,-1.0,0,4490500
Georgia,2020-02-28,-1.0,0,4490500
Georgia,2020-02-29,0.0,0,4490500
Georgia,2020-03-01,1.0,0,4490500
Georgia,2020-03-02,2.0,0,4490500
Georgia,2020-03-03,5.0,0,4490500
Georgia,2020-03-04,0.0,0,4490500
Georgia,2020-03-05,0.0,0,4490500
Georgia,2020-03-06,1.0,0,4490500
Georgia,2020-03-07,0.0,0,4490500
Georgia,2020-03-08,-3.0,0,4490500
Georgia,2020-03-09,1.0,0,4490500
Georgia,2020-03-10,0.0,0,4490500
Georgia,2020-03-11,1.0,0,4490500
Georgia,2020-03-12,2.0,0,4490500
Georgia,2020-03-13,4.0,0,4490500
Georgia,2020-03-14,4.0,0,4490500
Georgia,2020-03-15,2.0,0,4490500
Georgia,2020-03-16,9.0,0,4490500
Georgia,2020-03-17,10.0,0,4490500
Georgia,2020-03-18,13.0,0,4490500
